"table_name","column_name","data_type","length","precision_scale","nullable","default_value","primary_key","foreign_key","foreign_table","foreign_column","classification","approvalStatus","validation_rule"
"notification_recipients","organization_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","organizations","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK organizations.id; FOREIGN KEY to organizations.id"
"notification_recipients","description","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","N/A"
"notification_recipients","status","VARCHAR","40","N/A","NO","queued","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; ENUM/CHECK; ENUM/CHECK notification_status"
"notification_recipients","status_changed_at","DATETIME","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","Required by service when status is changed"
"notification_recipients","status_changed_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; set null if user profile is removed"
"notification_recipients","is_active","TINYINT","1","N/A","NO","1","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"notification_recipients","created_at","TIMESTAMP","N/A","N/A","NO","CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; valid timestamp"
"notification_recipients","created_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_recipients","updated_at","TIMESTAMP","N/A","N/A","YES","CURRENT_TIMESTAMP ON UPDATE CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"notification_recipients","updated_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_recipients","deleted_at","TIMESTAMP","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"notification_recipients","deleted_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_recipients","dismissed_at","DATETIME","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"notification_recipients","notification_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","notifications","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK notifications.id; FOREIGN KEY to notifications.id"
"notification_recipients","read_at","DATETIME","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"notification_recipients","recipient_group_id","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_groups","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_groups.id; FOREIGN KEY to user_groups.id"
"notification_recipients","recipient_user_id","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_reads","id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","YES","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; PRIMARY KEY"
"notification_reads","organization_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","organizations","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK organizations.id; FOREIGN KEY to organizations.id"
"notification_reads","description","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","N/A"
"notification_reads","created_at","TIMESTAMP","N/A","N/A","NO","CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; valid timestamp"
"notification_reads","created_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_reads","updated_at","TIMESTAMP","N/A","N/A","YES","CURRENT_TIMESTAMP ON UPDATE CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"notification_reads","updated_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_reads","notification_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","notifications","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK notifications.id; FOREIGN KEY to notifications.id"
"notification_reads","read_at","DATETIME","N/A","N/A","NO","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; valid timestamp"
"notification_reads","user_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_delivery_logs","id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","YES","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; PRIMARY KEY"
"notification_delivery_logs","organization_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","organizations","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK organizations.id; FOREIGN KEY to organizations.id"
"notification_delivery_logs","description","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","N/A"
"notification_delivery_logs","status","VARCHAR","40","N/A","NO","queued","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; ENUM/CHECK; ENUM/CHECK notification_status"
"notification_delivery_logs","status_changed_at","DATETIME","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","Required by service when status is changed"
"notification_delivery_logs","status_changed_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; set null if user profile is removed"
"notification_delivery_logs","created_at","TIMESTAMP","N/A","N/A","NO","CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; valid timestamp"
"notification_delivery_logs","created_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_delivery_logs","updated_at","TIMESTAMP","N/A","N/A","YES","CURRENT_TIMESTAMP ON UPDATE CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"notification_delivery_logs","updated_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"notification_delivery_logs","attempt_no","INT","N/A","N/A","NO","1","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"notification_delivery_logs","attempted_at","DATETIME","N/A","N/A","NO","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; valid timestamp"
"notification_delivery_logs","channel_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","notification_channels","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK notification_channels.id; FOREIGN KEY to notification_channels.id"
"notification_delivery_logs","error_message","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","N/A"
"notification_delivery_logs","notification_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","notifications","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK notifications.id; FOREIGN KEY to notifications.id"
"notification_delivery_logs","provider_message_id","VARCHAR","180","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","N/A"
"files","id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","YES","NO","N/A","N/A","P0_CORE","APPROVED","NOT NULL; PRIMARY KEY"
"files","organization_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","organizations","id","P0_CORE","APPROVED","NOT NULL; FK organizations.id; FOREIGN KEY to organizations.id"
"files","branch_id","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","branches","id","P0_CORE","APPROVED","FK branches.id; nullable for organization-level records"
"files","description","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","N/A"
"files","status","VARCHAR","40","N/A","NO","active","NO","NO","N/A","N/A","P0_CORE","APPROVED","NOT NULL; ENUM/CHECK; ENUM/CHECK common_status"
"files","status_changed_at","DATETIME","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","Required by service when status is changed"
"files","status_changed_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P0_CORE","APPROVED","FK user_profiles.id; set null if user profile is removed"
"files","is_active","TINYINT","1","N/A","NO","1","NO","NO","N/A","N/A","P0_CORE","APPROVED","NOT NULL"
"files","metadata_json","JSON","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","JSON_VALID"
"files","created_at","TIMESTAMP","N/A","N/A","NO","CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P0_CORE","APPROVED","NOT NULL; valid timestamp"
"files","created_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P0_CORE","APPROVED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"files","updated_at","TIMESTAMP","N/A","N/A","YES","CURRENT_TIMESTAMP ON UPDATE CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P0_CORE","APPROVED","valid timestamp"
"files","updated_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P0_CORE","APPROVED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"files","deleted_at","TIMESTAMP","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","valid timestamp"
"files","deleted_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P0_CORE","APPROVED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"files","checksum_sha256","VARCHAR","128","N/A","YES","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","N/A"
"files","file_size_bytes","BIGINT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","N/A"
"files","mime_type","VARCHAR","160","N/A","YES","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","N/A"
"files","original_file_name","VARCHAR","260","N/A","NO","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","NOT NULL"
"files","storage_key","VARCHAR","800","N/A","NO","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","NOT NULL"
"files","storage_provider","VARCHAR","80","N/A","NO","N/A","NO","NO","N/A","N/A","P0_CORE","APPROVED","NOT NULL"
"files","uploaded_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P0_CORE","APPROVED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"file_versions","id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","YES","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","NOT NULL; PRIMARY KEY"
"file_versions","organization_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","organizations","id","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","NOT NULL; FK organizations.id; FOREIGN KEY to organizations.id"
"file_versions","description","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","N/A"
"file_versions","status","VARCHAR","40","N/A","NO","active","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","NOT NULL; ENUM/CHECK; ENUM/CHECK common_status"
"file_versions","status_changed_at","DATETIME","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","Required by service when status is changed"
"file_versions","status_changed_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","FK user_profiles.id; set null if user profile is removed"
"file_versions","is_active","TINYINT","1","N/A","NO","1","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","NOT NULL"
"file_versions","created_at","TIMESTAMP","N/A","N/A","NO","CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","NOT NULL; valid timestamp"
"file_versions","created_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"file_versions","updated_at","TIMESTAMP","N/A","N/A","YES","CURRENT_TIMESTAMP ON UPDATE CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","valid timestamp"
"file_versions","updated_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"file_versions","deleted_at","TIMESTAMP","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","valid timestamp"
"file_versions","deleted_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"file_versions","checksum_sha256","VARCHAR","128","N/A","YES","N/A","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","N/A"
"file_versions","file_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","files","id","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","NOT NULL; FK files.id; FOREIGN KEY to files.id"
"file_versions","file_size_bytes","BIGINT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","N/A"
"file_versions","storage_key","VARCHAR","800","N/A","NO","N/A","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","NOT NULL"
"file_versions","version_no","INT","N/A","N/A","NO","N/A","NO","NO","N/A","N/A","P1_PRODUCTION_EXTENSION","APPROVED_DEFERRED","NOT NULL"
"file_links","id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","YES","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; PRIMARY KEY"
"file_links","organization_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","organizations","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK organizations.id; FOREIGN KEY to organizations.id"
"file_links","description","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","N/A"
"file_links","status","VARCHAR","40","N/A","NO","active","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; ENUM/CHECK; ENUM/CHECK common_status"
"file_links","status_changed_at","DATETIME","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","Required by service when status is changed"
"file_links","status_changed_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; set null if user profile is removed"
"file_links","is_active","TINYINT","1","N/A","NO","1","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"file_links","created_at","TIMESTAMP","N/A","N/A","NO","CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; valid timestamp"
"file_links","created_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"file_links","updated_at","TIMESTAMP","N/A","N/A","YES","CURRENT_TIMESTAMP ON UPDATE CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"file_links","updated_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"file_links","deleted_at","TIMESTAMP","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"file_links","deleted_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"file_links","file_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","files","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK files.id; FOREIGN KEY to files.id"
"file_links","link_role","VARCHAR","80","N/A","NO","'attachment'","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"file_links","reference_id","BIGINT","N/A","N/A","NO","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"file_links","reference_table","VARCHAR","120","N/A","NO","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"document_types","id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","YES","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; PRIMARY KEY"
"document_types","organization_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","organizations","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK organizations.id; FOREIGN KEY to organizations.id"
"document_types","code","VARCHAR","80","N/A","NO","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"document_types","name","VARCHAR","180","N/A","NO","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"document_types","description","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","N/A"
"document_types","status","VARCHAR","40","N/A","NO","active","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; ENUM/CHECK; ENUM/CHECK common_status"
"document_types","status_changed_at","DATETIME","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","Required by service when status is changed"
"document_types","status_changed_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; set null if user profile is removed"
"document_types","is_active","TINYINT","1","N/A","NO","1","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL"
"document_types","remarks","TEXT","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","Optional free text; sanitize before display"
"document_types","metadata_json","JSON","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","JSON_VALID"
"document_types","created_at","TIMESTAMP","N/A","N/A","NO","CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; valid timestamp"
"document_types","created_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"document_types","updated_at","TIMESTAMP","N/A","N/A","YES","CURRENT_TIMESTAMP ON UPDATE CURRENT_TIMESTAMP","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"document_types","updated_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"document_types","deleted_at","TIMESTAMP","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","valid timestamp"
"document_types","deleted_by","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","user_profiles","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK user_profiles.id; FOREIGN KEY to user_profiles.id"
"document_types","entity_type","VARCHAR","120","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","N/A"
"document_types","numbering_rule_id","BIGINT UNSIGNED","N/A","N/A","YES","N/A","NO","YES","running_numbers","id","P2_ENTERPRISE_FUTURE","DEFERRED","FK running_numbers.id; FOREIGN KEY to running_numbers.id"
"document_types","retention_policy_json","JSON","N/A","N/A","YES","N/A","NO","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","JSON_VALID"
"document_templates","id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","YES","NO","N/A","N/A","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; PRIMARY KEY"
"document_templates","organization_id","BIGINT UNSIGNED","N/A","N/A","NO","N/A","NO","YES","organizations","id","P2_ENTERPRISE_FUTURE","DEFERRED","NOT NULL; FK organizations.id; FOREIGN KEY to organizations.id"
