"ConstraintID","TableName","ConstraintName","ConstraintType","Columns","Rule","ErrorHandling","SuggestedDDLOrNote"
"CON-01459","data_quality_rule_assignments","fk_data_quality_rule_assignments_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-01460","data_quality_rule_assignments","fk_data_quality_rule_assignments_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-01461","data_quality_rule_assignments","fk_data_quality_rule_assignments_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-01462","data_quality_rule_assignments","fk_data_quality_rule_assignments_rule_id","FOREIGN KEY","rule_id","Must reference data_quality_rules.id.","","FOREIGN KEY (`rule_id`) REFERENCES `data_quality_rules` (`id`)"
"CON-01463","data_quality_rule_assignments","chk_data_quality_rule_assignments_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-01464","data_quality_findings","pk_data_quality_findings","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-01465","data_quality_findings","fk_data_quality_findings_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-01466","data_quality_findings","fk_data_quality_findings_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-01467","data_quality_findings","fk_data_quality_findings_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-01468","data_quality_findings","fk_data_quality_findings_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-01469","data_quality_findings","fk_data_quality_findings_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-01470","data_quality_findings","fk_data_quality_findings_rule_id","FOREIGN KEY","rule_id","Must reference data_quality_rules.id.","","FOREIGN KEY (`rule_id`) REFERENCES `data_quality_rules` (`id`)"
"CON-01471","data_quality_findings","chk_data_quality_findings_status","CHECK","status","Allowed values: debug, info, notice, warning, error, critical","","CHECK (`status` IN ('debug', 'info', 'notice', 'warning', 'error', 'critical'))"
"CON-01472","data_quality_findings","chk_data_quality_findings_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-01473","data_quality_findings","chk_data_quality_findings_finding_context_json_json","JSON VALIDATION","finding_context_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`finding_context_json`))"
"CON-01474","sensitivity_labels","pk_sensitivity_labels","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-01475","sensitivity_labels","uk_sensitivity_labels_org_code","UNIQUE","organization_id, code","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_sensitivity_labels_org_code` (`organization_id`, `code`)"
"CON-01476","sensitivity_labels","fk_sensitivity_labels_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-01477","sensitivity_labels","fk_sensitivity_labels_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-01478","sensitivity_labels","fk_sensitivity_labels_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-01479","sensitivity_labels","fk_sensitivity_labels_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-01480","sensitivity_labels","fk_sensitivity_labels_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-01481","sensitivity_labels","chk_sensitivity_labels_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-01482","sensitivity_labels","chk_sensitivity_labels_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-01483","sensitivity_labels","chk_sensitivity_labels_handling_policy_json_json","JSON VALIDATION","handling_policy_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`handling_policy_json`))"
"CON-01484","sensitivity_label_assignments","pk_sensitivity_label_assignments","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-01485","sensitivity_label_assignments","uk_sensitivity_label_assignments_organization_id_sensitivity","UNIQUE","organization_id, sensitivity_label_id, target_table, target_id","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_sensitivity_label_assignments_organization_id_sensitivity` (`organization_id`, `sensitivity_label_id`, `target_table`, `target_id`)"
"CON-01486","sensitivity_label_assignments","fk_sensitivity_label_assignments_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-01487","sensitivity_label_assignments","fk_sensitivity_label_assignments_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-01488","sensitivity_label_assignments","fk_sensitivity_label_assignments_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-01489","sensitivity_label_assignments","fk_sensitivity_label_assignments_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-01490","sensitivity_label_assignments","fk_sensitivity_label_assignments_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-01491","sensitivity_label_assignments","fk_sensitivity_label_assignments_sensitivity_label_id","FOREIGN KEY","sensitivity_label_id","Must reference sensitivity_labels.id.","","FOREIGN KEY (`sensitivity_label_id`) REFERENCES `sensitivity_labels` (`id`)"
"CON-01492","sensitivity_label_assignments","chk_sensitivity_label_assignments_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-01493","asset_certifications","pk_asset_certifications","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-01494","asset_certifications","fk_asset_certifications_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-01495","asset_certifications","fk_asset_certifications_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-01496","asset_certifications","fk_asset_certifications_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-01497","asset_certifications","fk_asset_certifications_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-01498","asset_certifications","fk_asset_certifications_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-01499","asset_certifications","fk_asset_certifications_certified_by","FOREIGN KEY","certified_by","Must reference user_profiles.id.","","FOREIGN KEY (`certified_by`) REFERENCES `user_profiles` (`id`)"
"CON-01500","asset_certifications","chk_asset_certifications_status","CHECK","status","Allowed values: new, validated, approved, published, locked, retired","","CHECK (`status` IN ('new', 'validated', 'approved', 'published', 'locked', 'retired'))"
"CON-01501","asset_certifications","chk_asset_certifications_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-01513","webhook_endpoints","pk_webhook_endpoints","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-01514","webhook_endpoints","uk_webhook_endpoints_org_code","UNIQUE","organization_id, code","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_webhook_endpoints_org_code` (`organization_id`, `code`)"
"CON-01515","webhook_endpoints","fk_webhook_endpoints_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-01516","webhook_endpoints","fk_webhook_endpoints_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-01517","webhook_endpoints","fk_webhook_endpoints_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-01518","webhook_endpoints","fk_webhook_endpoints_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-01519","webhook_endpoints","fk_webhook_endpoints_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-01520","webhook_endpoints","chk_webhook_endpoints_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-01521","webhook_endpoints","chk_webhook_endpoints_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-01522","webhook_endpoints","chk_webhook_endpoints_event_filter_json_json","JSON VALIDATION","event_filter_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`event_filter_json`))"
"CON-01523","webhook_events","pk_webhook_events","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-01524","webhook_events","fk_webhook_events_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-01525","webhook_events","fk_webhook_events_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-01526","webhook_events","fk_webhook_events_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-01527","webhook_events","fk_webhook_events_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-01528","webhook_events","fk_webhook_events_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-01529","webhook_events","chk_webhook_events_status","CHECK","status","Allowed values: queued, running, success, failed, cancelled, partial","","CHECK (`status` IN ('queued', 'running', 'success', 'failed', 'cancelled', 'partial'))"
"CON-01530","webhook_events","chk_webhook_events_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-01531","webhook_events","chk_webhook_events_payload_json_json","JSON VALIDATION","payload_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`payload_json`))"
"CON-01532","webhook_delivery_attempts","pk_webhook_delivery_attempts","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-01533","webhook_delivery_attempts","fk_webhook_delivery_attempts_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-01534","webhook_delivery_attempts","fk_webhook_delivery_attempts_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-01535","webhook_delivery_attempts","fk_webhook_delivery_attempts_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-01536","webhook_delivery_attempts","fk_webhook_delivery_attempts_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-01537","webhook_delivery_attempts","fk_webhook_delivery_attempts_webhook_endpoint_id","FOREIGN KEY","webhook_endpoint_id","Must reference webhook_endpoints.id.","","FOREIGN KEY (`webhook_endpoint_id`) REFERENCES `webhook_endpoints` (`id`)"
"CON-01538","webhook_delivery_attempts","fk_webhook_delivery_attempts_webhook_event_id","FOREIGN KEY","webhook_event_id","Must reference webhook_events.id.","","FOREIGN KEY (`webhook_event_id`) REFERENCES `webhook_events` (`id`)"
"CON-01539","webhook_delivery_attempts","chk_webhook_delivery_attempts_status","CHECK","status","Allowed values: queued, running, success, failed, cancelled, partial","","CHECK (`status` IN ('queued', 'running', 'success', 'failed', 'cancelled', 'partial'))"
